,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized,gdp_per_capita
Suriname : 2007,1.01943008654,0.812771480669,5.53003940711e-05,0.000178618601784,5.9299842689e-05,1.00716372254,0.00321191826693,0.00509235765411,0.00432957096244,0.00550839152904,1.00716372254,1.08018543069,1.79372592573,1.02083875581,7.23699138401e-05,0.000191145336878,1.64624794163,0.0244064335,1.62804989855,0.586956521739,1.01321015528,0.976807439959,0.995493098062,,6.2862874007e-05,13.2342796326,0.668522675839,0.00303046756874,163820.0,0.101377000372,1.06864555962,5761.39535978
Suriname : 2008,1.00998483826,0.813046680594,6.42755454437e-05,0.000139877154213,6.35279922913e-05,0.996474151084,0.00352028435695,0.00493681311263,0.00424661119564,0.00543920836384,0.996474151084,1.06176418053,1.85166532941,1.01288581925,8.42072854948e-05,0.000154295647993,1.78055635488,0.02279831674,1.73039684029,0.586034912718,1.01293975334,0.977891371433,0.995883066717,,6.28232405011e-05,15.9862203598,0.676696498919,0.0030866767868,163820.0,0.109166838523,1.06075401975,6858.16315818
Suriname : 2009,0.999393520412,0.813173973993,5.9346542212e-05,0.000162324120153,6.61015028528e-05,0.990919041232,0.00384201077199,0.0051557931533,0.00436381459019,0.00560843068484,0.990919041232,1.07343683639,1.66251124705,1.00920740453,7.69992091134e-05,0.000172284892081,2.0203919895,0.02881182117,1.69144899387,0.586563307494,1.01192515108,0.978309676957,0.995563851276,,6.27830696177e-05,15.3839797974,0.6849475232,0.00313725223301,163820.0,0.0879206617785,1.05226824856,7443.85017847
Suriname : 2010,0.988375322878,0.813137897787,0.000103220519756,0.000199045030098,7.54021322342e-05,0.987849168577,0.0043956043956,0.00544661509853,0.00457026850238,0.00570700501686,0.987849168577,1.06903834751,1.82202940752,1.00472454678,0.000134572294194,0.000216588449183,1.55347778927,0.02703765984,1.36307073901,0.589333333333,1.01116445338,0.978902037287,0.995462775102,,6.2741647695e-05,14.9465198517,0.693341957396,0.00318246246356,163820.0,0.0909613941466,1.04536875766,8303.3133201
Suriname : 2011,0.977576743632,0.813483870067,7.88887915358e-05,0.000195908638559,5.94924067969e-05,0.983815565703,0.00363059569968,0.00515025118465,0.00440178922007,0.00554391487883,0.983815565703,1.05367326887,2.10933034117,1.00116665841,0.000102308353052,0.000208551258018,2.17685152485,0.02789065633,1.68456643683,0.591160220994,1.00983710051,0.978818111731,0.994739285518,,6.26997788939e-05,14.3149595261,0.701787349807,,163820.0,0.115083391615,1.0405223139,8318.97691974
Suriname : 2012,0.967107675488,0.813366012957,9.00215969637e-05,0.000169498049033,6.70251059073e-05,0.977056632705,0.00403573522817,0.00541209195518,0.00442713020515,0.00555848954266,0.977056632705,1.05661002834,1.89045456124,0.994409766289,0.000117785845036,0.000183878921859,2.38143794726,,1.72929557503,0.595988538682,1.0089942618,0.978698931618,0.994240886458,,6.26553503923e-05,13.9854602814,0.710397208668,,163820.0,0.109815017646,1.03729114492,9272.41345282
Suriname : 2013,0.956844932049,0.812376428163,8.41586594388e-05,0.000162744287107,5.67501048738e-05,0.975452125533,0.00343437883301,0.00542783931588,0.00444561537587,0.00558644480519,0.975452125533,,1.6589801988,0.990538762343,0.000109283045519,0.000164541242148,2.60561360577,,1.77604471257,0.596439169139,1.00787705151,0.978107180531,0.993373713189,,6.26094461463e-05,13.7375802994,0.719051386786,,163820.0,0.103403804252,1.03557815804,9484.56809776
Suriname : 2014,0.946785126441,0.810168947724,,,5.84715347001e-05,0.967721941259,0.00352456728085,,,,0.967721941259,,1.48499798986,0.98345573389,,,2.90609623234,,1.78096585541,0.598159509202,1.00679477854,0.977261327478,0.992401821819,,6.25594567979e-05,13.3938798904,0.727490817587,,163820.0,0.097872094368,1.03552944099,9564.40638297
Suriname : 2015,0.936860649794,0.806371574866,,,,0.966820783759,,,,,0.966820783759,,1.295782032,0.976904303483,,,2.75801740639,,1.93128537953,0.599369085174,1.00606012777,0.976421332555,0.991617483468,,6.25045159411e-05,14.344039917,0.735693479047,,163820.0,0.0934369188314,1.03716535607,8818.98256582
Slovak Republic : 2001,0.736234230598,1.63332211666,,,,0.446250774761,,,,,0.446250774761,1.19098239608,2.2674015425,0.454600057716,,,1.31442533946,,2.65467409327,0.190661478599,1.10393486366,1.05428716834,1.07972659711,,,,0.826650816346,,49030.0,,0.404164042895,5708.08265935
Slovak Republic : 2002,0.727262305664,1.62195781488,,,,0.451456705899,,,,,0.451456705899,1.18387586892,2.25828282142,0.454224648538,,,1.32075364523,,2.64661644045,0.191919191919,1.10148026358,1.0542762452,1.07847405509,,,,0.837240880313,,49030.0,,0.391978193593,6524.86187816
Slovak Republic : 2003,0.719936414865,1.60847142319,,,,0.460980865508,,,,,0.460980865508,1.20280636115,2.39189060344,0.460904433805,,,1.08405405861,,2.55359331559,0.190775681342,1.09752478025,1.04963643092,1.07416911714,,,,0.848097390529,,49030.0,,0.40260576135,8696.91324191
Slovak Republic : 2004,0.713177588775,1.59799634246,,,,0.483612131935,,,,,0.483612131935,1.18666666088,2.48938306383,0.482703879697,,,1.11289716901,,2.68076936096,0.191304347826,1.09517092073,1.05169534507,1.0740028589,,,,0.859259115819,,49030.0,,0.412217475561,10654.7937073
Slovak Republic : 2005,0.706808253046,1.59282499404,,,,0.491447661154,,,,,0.491447661154,1.18175943763,2.5097128083,0.494048258042,,,1.19669086406,,2.77923340529,0.189616252822,1.09241012677,1.0443865773,1.06897585072,,,,0.870696827294,,49030.0,,0.419986005961,11669.4197478
Slovak Republic : 2006,0.704303138585,1.59567812141,,,,0.489939858913,,,,,0.489939858913,1.19051444662,2.69983852882,0.488002505116,,,1.13946601789,,2.96241149217,0.191588785047,1.09145674868,1.0435696461,1.068071386,,,,0.88227445909,,49030.0,,0.426371071105,13139.0321769
Slovak Republic : 2007,0.702910172689,1.60261436159,,,,0.496793983087,,,,,0.496793983087,1.22413591387,2.75980514195,0.497492409777,,,1.10845255273,,2.90778870405,0.188405797101,1.08517043276,1.040208518,1.0632238655,,,,0.894061399407,,49030.0,,0.430822428207,16057.7331439
Slovak Republic : 2008,0.702926217758,1.6119854848,,,,0.528777693741,,,,,0.528777693741,1.18219668183,2.60447572817,0.527093979727,,,1.12240800696,,2.74421376279,0.189526184539,1.08907837082,1.04171672328,1.06592531162,,,,0.906185052355,,49035.0,,0.435826205007,18650.3591154
Slovak Republic : 2009,0.704869024326,1.62170940045,,,,0.568319015447,,,,,0.568319015447,1.22122152474,2.54734411825,0.57057662447,,,0.906386072766,,2.66842917732,0.188630490956,1.08413664121,1.04279320039,1.06395703093,,,,0.918483876531,,49040.0,,0.440666770646,16512.9819723
Slovak Republic : 2010,0.708996822172,1.63065979391,,,,0.564111083876,,,,,0.564111083876,1.18437345225,2.64685404414,0.570141310278,,,0.993761416643,,2.76019342193,0.186666666667,1.08123918046,1.04308994657,1.06263337817,,,,0.933527180872,,49037.0,,0.446263827114,16600.613588
Slovak Republic : 2011,0.717595813197,1.64374844153,,,,0.573994005186,,,,,0.573994005186,1.20310917625,2.78582573146,0.581840342564,,,1.02181901476,,2.85678350386,0.187845303867,1.09043057861,1.04910681745,1.07023403342,,,,0.948715611365,,49036.0,,0.452863285984,18187.1574419
Slovak Republic : 2012,0.726926952256,1.65617710229,,,,0.525958153907,,,,,0.525958153907,1.20657155729,2.99349396801,0.539477363088,,,0.861884063526,,2.91444206714,0.186246418338,1.08811771518,1.048399417,1.0687024423,,,,0.963614963711,,49036.0,,0.460327881108,17274.6423041
Slovak Republic : 2013,0.737908456715,1.66885147787,,,,0.521107927001,,,,,0.521107927001,,3.08653808921,0.54287195973,,,0.869656759011,,3.00336196784,0.186943620178,1.08709521331,1.05059692737,1.06926934478,,,,0.978024560497,,49036.0,,0.456952825152,18191.6127862
Slovak Republic : 2014,0.751537660579,1.68242121948,,,,0.52847006108,,,,,0.52847006108,,3.0323425329,0.556519766802,,,0.891799321267,,2.96981651539,0.187116564417,1.08898983758,1.05302759686,1.07142379172,,,,0.991931531112,,49035.0,,0.454228942906,18595.1511139
Slovak Republic : 2015,0.768055856714,1.69697612342,,,,0.539801283213,,,,,0.539801283213,,3.1834904245,0.558580507417,,,0.959065436741,,3.17543407979,0.182965299685,1.09138805681,1.05587716362,1.07405034718,,,,1.00531992858,,49035.0,,0.452147605708,16089.7484602
Slovenia : 2001,0.715346854697,2.06555102892,,,0.000631200957899,0.413369138726,0.0076448103499,0.0084104620432,0.00762389593435,0.0065756196257,0.413369138726,1.2125522283,2.03021055327,0.45838839153,,,1.10565577791,0.04389434293,2.12910701952,0.0836575875486,1.13384793738,1.09372812715,1.11438404496,0.00130048247422,0.000262483125098,12.9965400696,0.928160074379,0.00373616971579,20270.0,0.104538694239,0.119875145575,10479.2963405
Slovenia : 2002,0.720461238298,2.07950021818,,,0.000628001394895,0.418191474938,0.00775136842879,0.00835043730434,0.00744958707399,0.00659497317916,0.418191474938,1.25380607986,2.04908923109,0.461858676245,,,1.0897194483,0.04346502888,2.09269678918,0.0828282828283,1.13412723015,1.0920368557,1.11367509374,0.00138761857733,0.000259487676615,12.4975996017,0.936901990398,0.00367289302382,20270.0,0.103327149014,0.111035215574,11814.0999424
Slovenia : 2003,0.726086898931,2.09135447805,,,0.000600764376803,0.417763909367,0.00757629904939,0.00864443579107,0.00753593514173,0.0066404858455,0.417763909367,1.28412153797,1.95741655931,0.460904433805,,,1.11086868323,0.04386620989,2.04050384482,0.0817610062893,1.14136919801,1.10076485306,1.12165210482,0.00140379833732,0.000256646290587,12.650349617,0.947593239548,0.00361281556627,20270.0,0.102108466766,0.110455777894,14880.4715402
Slovenia : 2004,0.733589245566,2.10452482133,,,0.000582328328754,0.435250918741,0.0076152020685,0.00853381180934,0.007448151312,0.00668512591238,0.435250918741,1.27427526726,1.99137075775,0.482703879697,,,1.16267536843,0.04393963932,2.11652794178,0.0804347826087,1.14162418601,1.09956767941,1.12118063841,0.00143065194227,0.000254068620665,15.0963602066,0.958597672799,0.0035585494325,20270.0,0.1113771087,0.109416389651,17260.9015138
Slovenia : 2005,0.743895852293,2.1203931528,,,0.000567818334876,0.442789476882,0.00759707371975,0.00822319891597,0.00727316137461,0.00646119600504,0.442789476882,1.23790828692,2.07547004433,0.490158114278,,,1.14301828987,0.0440350233,2.18387529347,0.079006772009,1.14008913102,1.10398067586,1.12259927216,0.00141470432597,0.000251824557239,15.1325502396,0.969881455864,0.00351270671186,20270.0,0.119797480527,0.10773195457,18169.1809082
Slovenia : 2006,0.754035375352,2.13589454176,,,0.000561825468601,0.460543467378,0.00761753757066,0.00818248862129,0.00719667038546,0.00648271276596,0.460543467378,1.20147531172,2.15567515443,0.511426625361,,,1.19216674016,0.04375927757,2.25630611473,0.0771028037383,1.14170283941,1.10508689086,1.12394292198,0.00153802610377,0.000249933934472,15.1887302399,0.981270133237,0.00347246466369,20270.0,0.129438621391,0.105565576353,19726.1264959
Slovenia : 2007,0.768313137856,2.15239476839,,,0.000546150318321,0.482037726164,0.00748308617508,0.00813579983211,0.00710578992433,0.00648422268756,0.482037726164,1.24582571479,2.24020417185,0.540582303537,,,1.27940788393,0.04125753719,2.37373788861,0.0772946859903,1.1435278696,1.10660480638,1.12560199533,0.00143966627416,0.000248333666195,17.6481800079,0.992861988572,0.00343406565173,20270.0,0.136491964496,0.102822925074,23841.3179191
Slovenia : 2008,0.785229387791,2.1673985871,,,0.000567316957575,0.533719541346,0.00796336170067,0.00822914697702,0.00730969343292,0.00649003462997,0.533719541346,1.19192529549,2.15101667931,0.601831185808,,,1.28049479469,0.04236048731,2.25282257453,0.074812967581,1.13889644115,1.10783414577,1.12386927466,0.00149191632726,0.000246896354687,17.4406700134,1.00484009815,0.00339871942199,20270.0,0.134144353049,0.101519029486,27501.8102704
Slovenia : 2009,0.802037037652,2.17817356144,,,0.000504477953091,0.533422233797,0.0073249551167,0.00821784608413,0.00730383614414,0.0065165208871,0.533422233797,1.24383734995,2.15675810191,0.606237663499,,,1.00329472546,0.04698018018,2.13860692713,0.0723514211886,1.13372866038,1.108607638,1.12163581374,0.00159004805221,0.000245457648609,17.1558494568,1.01691908239,0.00336763572047,20270.0,0.11261653691,0.100152878232,24633.7978523
Slovenia : 2010,0.817153660683,2.18345473,,,0.000481422468707,0.549000965558,0.00711669283098,0.00812355002138,0.00716605546667,0.00648495453794,0.549000965558,1.1957536694,2.22913056776,0.625959340655,,,0.920367244427,0.04825138403,2.23026010792,0.072,1.13475228711,1.11156093468,1.12360471143,0.00160805490139,0.000243901547067,17.0168800354,1.02921809459,0.00334202429317,20270.0,0.127141330167,0.0989315723276,23437.4720211
Slovenia : 2011,0.835017924756,2.18325399417,,,0.0004558868789,0.543516447389,0.00704970038773,0.00795584585482,0.00704842110664,0.00646994490837,0.543516447389,1.20388386304,2.30519003394,0.625979954758,,,0.888958296831,0.04848536159,2.27777228506,0.0718232044199,1.13825648118,1.11440392227,1.12676471399,0.00129785368971,0.000242198830246,16.7077007294,1.04156862865,,20270.0,0.138912301308,0.0978961818353,24985.2482718
Slovenia : 2012,0.849647188451,2.1792356835,,,0.00043860097713,0.546383713282,0.00672622538029,0.00788014907781,0.00699035535848,0.00644344349039,0.546383713282,1.20741604967,2.39905165486,0.636100174387,,,0.771694838742,,2.29291520451,0.0687679083095,1.13442059668,1.11491855242,1.12507431283,0.00117491847045,0.000240364896272,16.7803897858,1.0541594943,,20270.0,0.142321573513,0.0970019756966,22486.4716703
Slovenia : 2013,0.863396935948,2.17501903852,,,0.000418735477453,0.526267411427,0.0065533555283,0.00789119760412,0.00679414907856,0.00642857142857,0.526267411427,,2.4735419999,0.627948908643,,,0.814919614915,,2.33236041896,0.0682492581602,1.13459625259,1.11256629346,1.12398027585,0.00106260859091,0.000238431505275,16.8859004974,1.0668123292,,20270.0,0.144757608804,0.0921411109105,23150.3179893
Slovenia : 2014,0.879798875783,2.17385118047,,,0.000376242250906,0.53365114011,0.00589754327192,,,,0.53365114011,,2.52322231321,0.641825716458,,,0.81502358442,,2.32029213074,0.0674846625767,1.13769000423,1.12342098328,1.13092654508,0.000981613978564,0.000236438457443,16.8859004974,1.07906311599,,20270.0,0.14532790024,0.087278774006,24020.6728561
Slovenia : 2015,0.900523562925,2.17712379522,,,,0.524078915741,,,,,0.524078915741,,2.65389681857,0.644202337021,,,0.829326759078,,2.39974765853,0.0662460567823,1.13455791814,1.12034727537,1.12782580917,0.000936574817939,0.000234421311025,16.8859004974,1.09085510116,,20270.0,0.146754371458,0.0823851132438,20729.8638262
Sweden : 2001,0.921704514275,2.47834162702,0.00540842692861,0.0107145950501,0.00212822339904,0.483829787372,0.00577036165834,0.00908047024515,0.00792281243828,0.00672413607551,0.483829787372,1.38077403444,1.71655274194,0.594768408845,0.00615463122523,0.00986964846816,0.95365262602,0.05726162,1.51333995242,0.0661478599222,1.16945873943,1.17716092465,1.17376093541,0.00172061191302,0.00117460191901,11.4001197815,0.300379151255,0.00491657483064,450300.0,0.0812762042346,0.120525961499,26969.2445747
Sweden : 2002,0.925152745142,2.4396842418,0.00409340925587,0.0103182074618,0.00233876381547,0.508482816118,0.00646559641453,0.00900913236744,0.00813464998346,0.00670628074336,0.508482816118,1.36697898026,1.65357120647,0.629807285788,0.00437573580816,0.00983221458015,0.934603995414,0.05864216,1.46303971211,0.0666666666667,1.1653547634,1.17359977438,1.16992528138,0.0016499239652,0.00116423864178,11.465959549,0.302009708503,0.00498009265418,450300.0,0.0778635622886,0.121137941743,29571.7044643
Sweden : 2003,0.932354332664,2.40283193779,0.00496519991042,0.0104544411259,0.00212170662531,0.533009125744,0.00596812236438,0.00888080708223,0.00814416964323,0.0066639504598,0.533009125744,1.37043209976,1.58622531322,0.656788818172,0.00541825401961,0.00991912036656,0.907055362314,0.05790374,1.39069996595,0.0670859538784,1.16541291098,1.17144237778,1.1688859314,0.00160238525819,0.00115504443933,11.188750267,0.30367562725,0.00504195654558,450300.0,0.0761481277307,0.122959691267,36961.4253671
Sweden : 2004,0.939287391474,2.37783832162,0.00460948242672,0.0105715801263,0.00201631522867,0.541645587767,0.00587964438777,0.00885265441774,0.00812539233855,0.00666184016664,0.541645587767,1.35547808134,1.574037581,0.675785431575,0.00487470918488,0.0103893486408,0.876211191483,0.05598159,1.34497091042,0.0673913043478,1.16414698129,1.17287219137,1.16896053673,0.0014447536019,0.00114703479595,10.1098899841,0.305427258591,0.00510599282625,450300.0,0.0792938257433,0.124397343584,42442.2204473
Sweden : 2005,0.944591249585,2.36871941115,0.00458218708881,0.0103420462312,0.00184517994146,0.544971663854,0.00548677546427,0.00868746250582,0.0080094494004,0.00656849688301,0.544971663854,1.35425699253,1.59799700738,0.688555446248,0.00504606724779,0.0102208732261,0.886218744169,0.05570514,1.40353682003,0.0677200902935,1.16112398583,1.16804433182,1.16503938795,0.00141847289217,0.00114019400062,10.0503797531,0.307252896208,0.00517602781759,450300.0,0.0845739697154,0.125215288551,43085.353146
Sweden : 2006,0.954259326451,2.35753827971,0.00440541465038,0.0109213076594,0.00171439202812,0.573229634928,0.00513580587343,0.00839506546541,0.00789376078438,0.00642245678191,0.573229634928,1.39704180157,1.60570902284,0.722243707571,0.00486597013284,0.0111524177236,0.909662992382,0.05443795,1.41489502506,0.0654205607477,1.15705581158,1.16660413562,1.1622613521,0.00132781298714,0.00113458199251,9.96625041962,0.308087676685,0.00526476185365,450300.0,0.0887894830758,0.125568994866,46256.471601
Sweden : 2007,0.959276060705,2.35899799783,0.00407257812066,0.0103321332144,0.00161576660765,0.575494020012,0.00488621608693,0.00829497852448,0.00774144933238,0.00637281701618,0.575494020012,1.36136854011,1.59929913742,0.736445456993,0.00442712036373,0.0106441702904,0.957681722021,0.05270869,1.42233986991,0.0652173913043,1.15325410908,1.16414825631,1.15911495135,0.00130913879759,0.00113011958214,9.80459976196,0.3079924515,0.00537871572069,450300.0,0.0895397799186,0.125313485818,53324.3793725
Sweden : 2008,0.962413341498,2.36790338222,0.0042469679081,0.0109206102117,0.0016056999712,0.588079865002,0.00495574011415,0.00847959927632,0.00783243070675,0.00643245510854,0.588079865002,1.38382056574,1.62079403822,0.75130559797,0.00463117250444,0.0109518788081,0.960312043564,0.05332623,1.44191576672,0.0648379052369,1.15135095874,1.16219735982,1.15717400296,0.00117221666437,0.00112645562431,9.5512304306,0.307936171192,0.00551244641839,450300.0,0.0933591313494,0.123659798506,55746.8423811
Sweden : 2009,0.968531312988,2.37794177929,0.00403045589706,0.0106910927943,0.00142178763645,0.598230542576,0.00452423698384,0.0085860206933,0.00771442165484,0.00640787804123,0.598230542576,1.3609322972,1.67484940466,0.768693507967,0.00414602199554,0.0104285435763,0.897827073605,0.05621848,1.4942942671,0.0645994832041,1.14888177735,1.16125918809,1.15544631946,0.00117837597525,0.00112314161263,9.34008979797,0.307887867848,0.00566051094644,450300.0,0.0831433029376,0.121929635791,46207.0592033
