,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized,gdp_in_15_years
South Africa : 1970,1.0865515376,0.691734195545,0.0124751859918,0.00193195901588,0.0125588952871,1.16515569311,0.00856683074593,0.00599094635957,0.00633713452134,0.00672685896043,1.16515569311,0.953448797603,1.58134206192,1.18859869401,0.0105204467367,0.00172250126664,1.05574266888,0.02137332,1.82891989622,,0.96288153524,0.942419439649,0.953317121756,0.00226892672545,0.00500438557449,,0.822301259671,0.00274803422,1219090.0,0.0458346001824,0.914302629408,2.56363623387
South Africa : 1971,1.08432406778,0.684511972485,0.0140713867408,0.00137165626404,0.0136403775829,1.18987901174,0.00877386358626,0.00584858688744,0.0062611668233,0.00663538251659,1.18987901174,0.976579758729,1.57102970429,1.20238311738,0.0120355111364,0.00105004009789,1.1598603632,0.02110743,1.89123702445,,0.963755453075,0.936644054432,0.950907752039,0.00238946572234,0.00503856667277,,0.823754309013,,1219090.0,0.0466272433473,0.970766320494,2.76590005452
South Africa : 1972,1.08367598814,0.677221945047,0.020198743604,0.00114938104055,0.0132734972505,1.20370781571,0.00845638736264,0.00593086974594,0.00644885477234,0.00685772675593,1.20370781571,0.961623064064,1.79124184612,1.2211747984,0.0182809350638,0.000815134874621,1.00585006278,0.0241915,1.65680989254,,0.964641344363,0.93072772522,0.948411213755,0.00230539651602,0.00507598325754,,0.825534192645,,1219090.0,0.0468022901693,1.02581976438,3.46388837097
South Africa : 1973,1.08415587227,0.669322576303,0.0119901007072,0.00136104328213,0.0127179408347,1.22197537789,0.00779899497487,0.00628749104472,0.00646893353436,0.00691291442946,1.22197537789,0.978175967816,1.6033785858,1.23884612084,0.0105330459807,0.00100527224925,0.966405743515,0.02230539,1.50541682249,,0.964862344175,0.925049245353,0.945693300081,0.00257009345794,0.00511584337542,,0.827604729118,,1219090.0,0.0467240531235,1.05867281195,2.79865060667
South Africa : 1974,1.08568875494,0.659898007733,0.0160608540776,0.00129006912364,0.0130861919442,1.2494314963,0.00810810810811,0.00587129203362,0.00646519885333,0.00682725108189,1.2494314963,0.972904403024,1.56958615005,1.25426012378,0.0145361822007,0.000929987342758,1.06362947069,0.02038848,1.54122510332,1.01787709497,0.962877195961,0.918559387824,0.94147152075,0.00299480207917,0.00515696522294,,0.830266851709,,1219090.0,0.0548700519792,1.09228539131,2.43840971882
South Africa : 1975,1.08808694356,0.648914383494,0.0176822696368,0.00127464395681,0.013840876915,1.26763315563,0.00860337147349,0.00575444604984,0.00645739012897,0.0068880905224,1.26763315563,0.99922370487,1.63810676232,1.27253316617,0.0164154526744,0.000967438296298,1.22710722135,0.02240523,1.73219035324,0.985210466439,0.960198454134,0.91288585777,0.937301235182,0.00375629745264,0.00519855405334,,0.832336166297,0.00237692100799,1219090.0,0.0560774852764,1.12836586868,2.11753117533
South Africa : 1976,1.09560860772,0.639731660929,0.0133940185502,0.00125649145605,0.0136395716704,1.29539508938,0.00871611609867,0.00557898416977,0.00621634871219,0.00669486132408,1.29539508938,0.996801429511,1.59992825643,1.28640015006,0.0123768426542,0.000852166848171,1.13649098378,0.02424787,1.62180613243,0.958236658933,0.956647481741,0.90767584855,0.932916577508,0.00458229916114,0.00524016958259,,0.834644476049,,1219090.0,0.0549530302554,1.16802483104,2.36763904656
South Africa : 1977,1.10290592406,0.628606701514,0.0136823664689,0.00117290836758,0.0137444753143,1.30015305897,0.00873173683756,0.00546116136244,0.00629564847524,0.0066613675851,1.30015305897,0.941094686495,1.73625218087,1.2965543244,0.0126501367834,0.000963465863904,1.10762348059,0.027327,1.40402896204,0.929078014184,0.952007318264,0.902996086525,0.928263180969,0.00510127584939,0.00528199247392,29.4695606232,0.837072711888,,1219090.0,0.0537582392713,1.2115950343,2.31322538045
South Africa : 1978,1.11049516978,0.616716666005,0.0142687745712,0.000901691913969,0.0133862438874,1.30203884935,0.00853564381916,0.00534763014019,0.00624637785104,0.00661024379043,1.30203884935,0.924351858051,1.89384303302,1.30397494759,0.0135258458629,0.000663113926359,0.975276508088,0.026814,1.45233418743,0.901323706378,0.948234118707,0.899541774151,0.924638348831,0.00442450114411,0.0053244037105,28.4788799286,0.84056156243,,1219090.0,0.056258150235,1.24018222257,2.00729342471
South Africa : 1979,1.11897719324,0.60561144401,0.0122286018377,0.00100532380773,0.01406190044,1.29714820173,0.00888926515408,0.00525392871153,0.00619665835084,0.00649242933896,1.29714820173,0.92611274238,1.9371672348,1.30353141918,0.0115490338705,0.000789185151098,0.990632915474,0.0264758,1.36102325886,0.873929008568,0.944441670402,0.89678724014,0.921360491087,0.0037485321082,0.00536794882627,27.782699585,0.845033394307,,1219090.0,0.0591689157173,1.26982262005,1.69518714226
South Africa : 1980,1.12822766453,0.596025110589,0.0141547522666,0.0010292369717,0.0148685257177,1.28433832589,0.00928215137714,0.00524587082445,0.00611225628783,0.00654156476423,1.28433832589,0.951224746768,1.82105928596,1.29955653751,0.0138744733701,0.000772819621389,1.14998558733,0.02425141,1.33226249633,0.85,0.942699327291,0.895826464672,0.919992634735,0.00320758804233,0.00541280435243,,0.849384600571,0.00202146194713,1219090.0,0.0608869220771,1.29906503694,1.31490666313
South Africa : 1981,1.13830914297,0.593875742499,0.0150096302049,0.00172591148598,0.0172317490403,1.24909390697,0.0112975337724,0.0051995058799,0.00599383152777,0.00646152301133,1.24909390697,0.929613485427,1.43771290753,1.29413687409,0.0148085307369,0.00151461226628,1.30069626811,0.02588189,1.46060239682,0.836550836551,0.941325031219,0.89528431718,0.919008508788,0.00352466230181,0.00545966563429,,0.852519034513,,1219090.0,0.0568879762111,1.32998583859,1.16379951442
South Africa : 1982,1.14795075283,0.592719319738,0.0138413818301,0.00146272993463,0.0189973283495,1.22484693183,0.0126300899262,0.00520533830251,0.0062134193582,0.00663971562317,1.22484693183,0.9268648868,1.36523977377,1.27767600688,0.0137707150266,0.00121841002062,1.0641698981,0.02671022,1.33302320066,0.822751322751,0.941676042393,0.895947664264,0.919495478856,0.00349987669254,0.00550774767359,,0.855153449916,,1219090.0,0.0516388148392,1.36054707174,1.31592572165
South Africa : 1983,1.15621849897,0.591060532645,0.00715828587908,0.00430647128361,0.0195914634596,1.23401232403,0.0132319233174,0.00534809904162,0.00602281267385,0.00646919555474,1.23401232403,0.940776698645,1.29372270507,1.26063420384,0.00692880987346,0.0043437578532,1.11684354682,0.02850877,1.07413802225,0.810884353741,0.944464489671,0.898668101529,0.92224116927,0.00349214498408,0.00555397789219,,0.857306317276,,1219090.0,0.0443033165623,1.37578248659,1.11830540717
South Africa : 1984,1.16155667294,0.587174301089,0.00438797860773,0.00682820223513,0.0204860150136,1.22590233545,0.0141305494042,0.00527136855293,0.00593912817441,0.00644770622227,1.22590233545,0.942256937856,1.27847971895,1.24092776843,0.00401283684885,0.00770775660934,1.01540634834,0.02904518,1.17145717354,0.803646563815,0.94806810161,0.901954112497,0.925683425577,0.00358160099558,0.0055944687977,,0.85962903822,,1219090.0,0.0476153333801,1.38852121077,1.13195470899
South Africa : 1985,1.16298826004,0.580431127442,0.00580764953725,0.00239187171548,0.0204843930861,1.20210386877,0.0138236962913,0.00537156704362,0.00589347939087,0.00652678650151,1.20210386877,0.953195832982,1.60293739175,1.21818963091,0.00552397031151,0.00236211566592,0.873774718179,0.0307481,1.1225712498,0.795093795094,0.952999177093,0.90571093031,0.930007322421,0.00358379659163,0.00562701281597,,0.860008741597,0.00313628398206,1219090.0,0.0523117348644,1.39875049749,1.44746530721
South Africa : 1986,1.16196907952,0.579815322595,0.00828188089487,0.00258276702711,0.0205566529736,1.17400386248,0.0137268006786,0.00529796001352,0.00569504466207,0.00636188551763,1.17400386248,0.931827722116,1.68746974667,1.19542233707,0.00822617021697,0.00256178736906,0.843552865936,0.03186518,1.16732717772,0.786982248521,0.957996818552,0.90915362608,0.934198561115,0.00369938880931,0.00565004798099,,0.856200509699,,1219090.0,0.0506789207267,1.40762408043,1.1017636524
South Africa : 1987,1.15771895173,0.577062560961,0.00922972651538,0.00241021593108,0.0197764955801,1.1498550966,0.0132261674636,0.0054956031258,0.00596894054878,0.00656732631711,1.1498550966,0.930441567712,1.60713696375,1.17286903309,0.00922290255985,0.00223658822999,0.704350592442,0.0321219,1.06999285732,0.7776096823,0.963354702989,0.913516142257,0.939052299208,0.00405985394174,0.00566565001606,,0.852188586478,,1219090.0,0.0490138017844,1.41452361583,0.808004227681
South Africa : 1988,1.1506914785,0.57267855578,0.0055768614452,0.00200017475125,0.0198088146176,1.14242738366,0.0130156089446,0.00515186061785,0.00588919916266,0.00643498626352,1.14242738366,0.904022655648,1.49482172035,1.15227170595,0.00505139402488,0.00182128415616,0.81412290992,0.02818004,1.13701584447,0.768518518519,0.968600207065,0.918052567294,0.943949828967,0.00447913633822,0.00567945888494,,0.848426832978,,1219090.0,0.0500908120399,1.41510639778,1.12298736451
South Africa : 1989,1.14196590526,0.567283983228,0.0119395411326,0.00198837131438,0.0192350042711,1.13554254842,0.0122882763202,0.00501406647255,0.00569386448427,0.00634106732702,1.13554254842,0.927327865188,1.34218143588,1.13661120358,0.0117695096928,0.00171795430726,0.85790315994,0.03402385,1.05067322755,0.761381475667,0.972191805761,0.921506979374,0.947481659206,0.00422281558258,0.00569885369313,,0.844337716934,,1219090.0,0.0465910228472,1.4133015845,1.35696967978
South Africa : 1990,1.13212196004,0.561445460496,0.00811254284496,0.00267021625712,0.0179938402388,1.12343859837,0.0108889514691,0.0051083453683,0.00589504102872,0.00635528038464,1.12343859837,0.958300295621,1.20603014557,1.1212677745,0.00775299870497,0.00260523343412,0.752017570125,0.03317262,0.928600762548,0.754777070064,0.974132939225,0.923758326231,0.949588631878,0.00377703857565,0.00572839275383,,0.840348669241,0.00152245436891,1219090.0,0.0416826381154,1.40892631718,1.7240816947
South Africa : 1991,1.11223901214,0.56303585347,0.00495819723058,0.00330376781409,0.0184615212312,1.12398561367,0.0111431134614,0.0052176507994,0.00585824730247,0.0064100521272,1.12398561367,0.96244962151,1.08841635456,1.11255943866,0.00435479382685,0.00346246451507,0.754075492789,0.03244023,0.869744909952,0.752012882448,0.973934817462,0.923671798815,0.94944008504,0.00312597700478,0.00576957961394,26.6677303314,0.836573056403,,1219090.0,0.0380508115531,1.40308030751,1.71265415538
South Africa : 1992,1.09432006265,0.564278098353,0.00437312893271,0.00779694464512,0.0140470737724,1.12493867276,0.00823506669244,0.00516270496963,0.0059875542329,0.00633844005459,1.12493867276,0.983974967337,0.994358938253,1.10504332652,0.0039457721258,0.00881275371677,0.670420681087,0.03477711,0.816022167819,0.753246753247,0.971602356436,0.92143112114,0.947139816673,0.0027332216208,0.00581965191328,,0.833033109761,,1219090.0,0.037487458401,1.39505946421,1.75935720107
South Africa : 1993,1.07771515535,0.565997845136,0.00339325484932,0.00491810866779,0.0148014589964,1.11744292926,0.00841295823975,0.00509160216267,0.00605025835956,0.00640715940236,1.11744292926,1.00870245806,1.07206726159,1.10022990784,0.00307472682527,0.00537702103383,0.614272767502,0.03442095,0.853579800728,0.762684124386,0.966750473412,0.917584219748,0.942817504986,0.0024230206615,0.00587394515191,,0.829752295687,,1219090.0,0.03912332188,1.3791157239,1.70696764482
South Africa : 1994,1.06143880316,0.568689640198,0.00953343235599,0.0035594451055,0.0155815442629,1.11153939167,0.00874467840295,0.00540261611026,0.00588215573145,0.00634920634921,1.11153939167,1.11532611391,1.02001091687,1.09347186375,0.00932434359764,0.00356530723295,0.71707806917,0.03672903,0.938005453483,0.778877887789,0.957949517682,0.910074173685,0.934678767643,0.00248910290126,0.00592601072721,37.2704200745,0.826346814839,,1219090.0,0.0407689532941,1.36517945185,1.70897066875
South Africa : 1995,1.04549940481,0.572759314736,0.00671751478573,0.00502961854415,0.0163151580732,1.11136682523,0.0092277992278,0.00540943279465,0.00582415854292,0.00628317673838,1.11136682523,1.13203144137,1.00584176311,1.08881978987,0.00608622053606,0.00525815985828,0.774753492457,0.03265578,0.993841720765,0.803333333333,0.946957293596,0.89941794338,0.923829258721,0.00211786404668,0.00597135493698,36.2808990479,0.823141447231,0.00122237713087,1219090.0,0.0436109386915,1.35525643399,1.96201696802
South Africa : 1996,1.03758598281,0.575776637708,0.00758869472633,0.00468663892082,0.015969875909,1.10720664487,0.00908740854832,0.00526099307683,0.00571802083746,0.00621369234667,1.10720664487,1.12167190206,1.08060162288,1.08291367234,0.00712271788903,0.00455141412774,0.734178628338,0.03405673,1.03697253277,0.837288135593,0.93162930409,0.884604544304,0.908718434383,0.00175587879819,0.00600892043074,,0.819688982788,,1219090.0,0.0466673284894,1.35087279974,2.30197784952
South Africa : 1997,1.02846644703,0.578925308682,0.00725073627917,0.00402404034726,0.0168666469861,1.10747998972,0.0093961269623,0.00545356762798,0.00576321084602,0.00623195721092,1.10747998972,1.12306492575,1.03264676097,1.07851247608,0.00702143580915,0.00359382264403,0.720098932754,0.03365234,1.01070063343,0.88062283737,0.913439922254,0.867486286586,0.891020480031,0.00158213355672,0.00604008614705,44.5389099121,0.816234401965,,1219090.0,0.0468452618839,1.34967293273,2.12325000576
South Africa : 1998,1.01909238137,0.581728837455,0.00655436231889,0.00360877858224,0.0165872946093,1.11387392351,0.00905997935701,0.00544098812271,0.00567673432899,0.00627724383355,1.11387392351,1.10113910618,1.06226039038,1.07240296762,0.00629976484824,0.00315211271147,0.742138256367,0.03327206,1.04544484931,0.925531914894,0.893697074848,0.849558504868,0.872155995321,0.00138316672312,0.00606577058612,,0.812828243447,,1219090.0,0.048896617642,1.34168882835,2.17547996174
South Africa : 1999,1.01074958816,0.583499834777,0.00572186982015,0.00335669051521,0.0162245921932,1.12278387049,0.00895718312034,0.00524989137768,0.00566124893735,0.00621307221628,1.12278387049,1.08559785695,1.03196267303,1.06777626371,0.00555671766635,0.00304487201618,0.712314026358,0.03319866,0.962837180961,0.970802919708,0.873189216755,0.831320939495,0.852767086185,0.00127205293063,0.00608754309873,35.9363899231,0.809464584067,,1219090.0,0.0468618860909,1.33699338346,2.09773758658
South Africa : 2000,1.00387602533,0.584125300312,0.00605784066743,0.00398563531985,0.0158940660337,1.12466506206,0.00863035193903,0.00525657717601,0.00586711503157,0.00625486290667,1.12466506206,1.11162420424,1.03742850838,1.06027149507,0.00568693867868,0.00361192064015,0.671869215332,0.03083496,0.963918212521,1.01694915254,0.851838871814,0.812797363989,0.832804525888,0.00138728913142,0.00610657823494,34.902961731,0.806210029285,0.00100675825296,1219090.0,0.0514377739548,1.33507059554,1.89968557574
Zambia : 1961,1.25424494363,0.501609993729,,,,1.61265578909,,0.00380589613185,0.0056768832163,0.00551108610593,1.61265578909,,,1.43024504606,,,,,,1.00415282392,0.853865385749,0.858871961729,0.856815650646,,0.000828738958215,,1.22938681548,,752610.0,,2.09216306981,2.41052149751
Zambia : 1962,1.25154524991,0.500568828699,,,,1.43709801496,,0.00357094300911,0.00560339323178,0.00544062213211,1.43709801496,,,1.43215274658,,,,,,1.00253378378,0.853717859034,0.859195887428,0.85690324075,,0.000839455810862,,1.22498433124,,752610.0,,2.11948503905,2.18302874973
Zambia : 1963,1.24793421269,0.501142929605,,,,1.39031234901,,0.00353206847967,0.00556705994794,0.00529526444878,1.39031234901,,,1.43303630582,,,,,,1.00343938091,0.851576078336,0.857664352142,0.855061438071,,0.000850157986314,,1.21807812858,,752610.0,,2.16804784357,2.38017844966
Zambia : 1964,1.24768936152,0.501870053207,,,0.000381545978211,1.43212072663,0.00181058495822,0.00334478476446,0.00537735967862,0.00511911842659,1.43212072663,0.996833286697,,1.43514214761,,,,,,0.990533562823,0.847204371753,0.853670263962,0.850869269822,,0.000860402811206,,1.20538044207,,752610.0,,2.21655522691,2.40334848846
Zambia : 1965,1.25204569193,0.502417053906,,,0.000436613920053,1.45401892337,0.00202826042864,0.00323212955569,0.00533362262266,0.00503666395082,1.45401892337,1.01079052761,,1.44383624594,,,,,,0.993031358885,0.843281645361,0.849883756339,0.847004150127,,0.000869958763025,,1.18851187352,0.00602440915522,752610.0,,2.26182825003,2.13982285246
Zambia : 1966,1.25941218205,0.500351945713,,,0.000374302836471,1.49456099434,0.00176894815621,0.00390301306725,0.00562666991716,0.00534838257534,1.49456099434,1.04215896652,,1.4617721737,,,,,,0.999118165785,0.838761845574,0.845415448851,0.842507054139,,0.000878693684322,,1.17014502114,,752610.0,,2.30583888249,1.84776011142
Zambia : 1967,1.2700237448,0.498009688239,,,0.000498818026451,1.50254935974,0.00236087689713,0.00377442702517,0.00553671008439,0.00537860386008,1.50254935974,1.02275773585,,1.47107268501,,,,,,1.00983899821,0.835287387185,0.841805034114,0.838963541975,,0.000886866104626,,1.15100607306,,752610.0,,2.3474673322,1.75601406388
Zambia : 1968,1.28236674535,0.495609347989,,,0.000449214451088,1.49284680795,0.00210166819913,0.0037061106088,0.00558984245771,0.0054032322518,1.49284680795,1.03608482354,,1.49026767322,,,,,,1.03314917127,0.833692338053,0.840511387283,0.837525633094,,0.000895087304171,,1.13063802432,,752610.0,,2.38946075708,1.20145820715
Zambia : 1969,1.29455326636,0.493048238591,,,0.000391286197329,1.51412677673,0.00158860586141,0.00397685002331,0.00565855630159,0.00540955664266,1.51412677673,1.01868443728,,1.51542944007,,,,,,1.10437375746,0.832968229361,0.838912557792,0.836374866289,,0.000904139620238,,1.10949211251,,752610.0,,2.43204512769,0.835270927615
Zambia : 1970,1.3053577731,0.490465333409,,,0.000316117243827,1.5268365486,0.00118326391518,0.00389973222146,0.0055840282816,0.00534423512724,1.5268365486,1.01427765127,,1.54433978461,,,,,,1.11987704918,0.832679745568,0.838061168709,0.835826034593,,0.000914553956126,46.7728309631,1.09736277203,0.0045770463226,752610.0,,2.47214534745,0.75002915131
Zambia : 1971,1.31499210873,0.487588285194,,,0.000306818734815,1.56486811915,0.00105815440236,0.00378341561845,0.00553478540765,0.00538306418012,1.56486811915,1.02199907073,,1.58379920706,,,,,,1.11844863732,0.833541585881,0.838197194982,0.83634154621,,0.000926434294519,49.6193199158,1.08650366449,,752610.0,,2.51344451096,0.593199722838
Zambia : 1972,1.32479644147,0.484403417797,,,0.000314335008558,1.58874269279,0.0010731456044,0.00372914212488,0.00562831083446,0.00543533012555,1.58874269279,0.908806761123,,1.63088059797,,,,,,1.10909090909,0.834978114973,0.838573548032,0.83725165664,,0.000939582723398,47.1695518494,1.07575804397,,752610.0,,2.54801870713,0.718979402577
Zambia : 1973,1.3342956965,0.481159856649,,,0.000336471946517,1.61866997578,0.00108542713568,0.00368989318873,0.00551749315695,0.00550269894281,1.61866997578,0.855938951585,,1.6783561245,,,,,,1.10175054705,0.836376901998,0.839014146497,0.838172807735,,0.000953828895322,47.8861694336,1.06514070028,,752610.0,,2.55914128807,0.997066664487
Zambia : 1974,1.34385337124,0.477803979682,,,0.000311162253466,1.66086297362,0.00101351351351,0.00373831273364,0.00555148035206,0.00549313595393,1.66086297362,0.865505767576,,1.72291556266,,,,,,1.09608938547,0.836168138869,0.838080602472,0.837610210121,,0.000968916401616,47.9945793152,1.05492202937,,752610.0,,2.57128996686,0.785969937958
Zambia : 1975,1.35367893392,0.474431933828,,,0.000305017245944,1.69074007616,0.00100445453751,0.0037905139045,0.00550764923016,0.00552568946291,1.69074007616,0.873210067287,,1.77124485907,,,,,,1.09556313993,0.835462600463,0.83682613709,0.836631069862,,0.000984646088135,48.20911026,1.04366431551,0.00364108288119,752610.0,,2.58830174998,0.775927978508
Zambia : 1976,1.37023087118,0.469548567082,,,0.000284378969942,1.73270220048,0.000958772770853,0.00402970227109,0.00540012821533,0.00549490547119,1.73270220048,0.871120090786,,1.81229478625,,,,,,1.10556844548,0.833863643755,0.834523345981,0.834675917473,,0.00100093251599,47.5596885681,1.03237555439,,752610.0,,2.61229258122,0.767233665371
Zambia : 1977,1.38501709533,0.464621255828,,,0.000257360744143,1.74320193207,0.000864528399758,0.00376631818099,0.00563836904272,0.00566485888264,1.74320193207,0.840334310628,,1.84685381055,,,,,,1.12411347518,0.830640285154,0.830996842348,0.831300911923,,0.00101776918898,48.1876983643,1.02097615252,,752610.0,,2.64347239922,0.806227039844
Zambia : 1978,1.39910678183,0.46008130514,,,0.000230257093704,1.74932817156,0.000772068285151,0.00342836243568,0.00519858238467,0.00530443071885,1.74932817156,0.838902222219,,1.87592569682,,,,,,1.146811071,0.827046202753,0.826589348109,0.827289203478,,0.00103511674923,48.5441398621,1.01053994727,,752610.0,,2.63258535917,0.738327929535
